Preparing samples...
Loading datasets for 30 subjects...
Saving images to: /root/.cache/mmmu/images
Processing samples...
Skipping 0 samples with large images, 0.0% of dataset
Samples have been prepared
Benchmark time: 190.71189348003827
answers saved to: ./answer_sglang.json
Evaluating...
answers saved to: ./answer_sglang.json
{'Accounting': {'acc': 0.3, 'num': 30},
 'Agriculture': {'acc': 0.4, 'num': 30},
 'Architecture_and_Engineering': {'acc': 0.233, 'num': 30},
 'Art': {'acc': 0.467, 'num': 30},
 'Art_Theory': {'acc': 0.4, 'num': 30},
 'Basic_Medical_Science': {'acc': 0.4, 'num': 30},
 'Biology': {'acc': 0.1, 'num': 30},
 'Chemistry': {'acc': 0.233, 'num': 30},
 'Clinical_Medicine': {'acc': 0.3, 'num': 30},
 'Computer_Science': {'acc': 0.1, 'num': 30},
 'Design': {'acc': 0.633, 'num': 30},
 'Diagnostics_and_Laboratory_Medicine': {'acc': 0.233, 'num': 30},
 'Economics': {'acc': 0.367, 'num': 30},
 'Electronics': {'acc': 0.167, 'num': 30},
 'Energy_and_Power': {'acc': 0.167, 'num': 30},
 'Finance': {'acc': 0.2, 'num': 30},
 'Geography': {'acc': 0.4, 'num': 30},
 'History': {'acc': 0.433, 'num': 30},
 'Literature': {'acc': 0.767, 'num': 30},
 'Manage': {'acc': 0.367, 'num': 30},
 'Marketing': {'acc': 0.433, 'num': 30},
 'Materials': {'acc': 0.133, 'num': 30},
 'Math': {'acc': 0.233, 'num': 30},
 'Mechanical_Engineering': {'acc': 0.367, 'num': 30},
 'Music': {'acc': 0.333, 'num': 30},
 'Overall': {'acc': 0.339, 'num': 900},
 'Overall-Art and Design': {'acc': 0.458, 'num': 120},
 'Overall-Business': {'acc': 0.333, 'num': 150},
 'Overall-Health and Medicine': {'acc': 0.34, 'num': 150},
 'Overall-Humanities and Social Science': {'acc': 0.517, 'num': 120},
 'Overall-Science': {'acc': 0.267, 'num': 150},
 'Overall-Tech and Engineering': {'acc': 0.224, 'num': 210},
 'Pharmacy': {'acc': 0.333, 'num': 30},
 'Physics': {'acc': 0.367, 'num': 30},
 'Psychology': {'acc': 0.433, 'num': 30},
 'Public_Health': {'acc': 0.433, 'num': 30},
 'Sociology': {'acc': 0.433, 'num': 30}}
eval out saved to ./val_sglang.json
Overall accuracy: 0.339

----STDERR----

Loading datasets:   0%|          | 0/30 [00:00<?, ?it/s]Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.

Loading datasets:   3%|▎         | 1/30 [00:05<02:41,  5.57s/it]
Loading datasets:   7%|▋         | 2/30 [00:05<01:08,  2.45s/it]
Loading datasets:  13%|█▎        | 4/30 [00:05<00:24,  1.05it/s]
Loading datasets:  63%|██████▎   | 19/30 [00:06<00:01,  7.76it/s]
Loading datasets:  87%|████████▋ | 26/30 [00:06<00:00, 10.92it/s]
Loading datasets:  87%|████████▋ | 26/30 [00:20<00:00, 10.92it/s]
Loading datasets: 100%|██████████| 30/30 [00:21<00:00,  1.06it/s]
Loading datasets: 100%|██████████| 30/30 [00:21<00:00,  1.40it/s]

Processing samples:   0%|          | 0/900 [00:00<?, ?it/s]
Processing samples: 100%|██████████| 900/900 [00:00<00:00, 394613.59it/s]

  0%|          | 0/900 [00:00<?, ?it/s]
  0%|          | 1/900 [00:27<6:46:08, 27.11s/it]
  0%|          | 2/900 [00:28<2:56:59, 11.83s/it]
  0%|          | 3/900 [00:30<1:49:32,  7.33s/it]
  0%|          | 4/900 [00:30<1:07:42,  4.53s/it]
  1%|          | 5/900 [00:31<48:35,  3.26s/it]  
  1%|          | 7/900 [00:32<27:18,  1.83s/it]
  1%|          | 8/900 [00:32<21:06,  1.42s/it]
  1%|          | 10/900 [00:33<15:34,  1.05s/it]
  1%|▏         | 12/900 [00:35<13:58,  1.06it/s]
  1%|▏         | 13/900 [00:36<15:07,  1.02s/it]
  3%|▎         | 29/900 [00:37<02:48,  5.17it/s]
  9%|▉         | 81/900 [00:37<00:34, 23.87it/s]
 14%|█▍        | 129/900 [00:51<02:14,  5.75it/s]
 14%|█▍        | 130/900 [00:52<02:24,  5.32it/s]
 15%|█▌        | 139/900 [00:56<02:51,  4.44it/s]
 16%|█▌        | 146/900 [00:58<02:55,  4.30it/s]
 17%|█▋        | 151/900 [01:01<03:27,  3.61it/s]
 17%|█▋        | 155/900 [01:01<03:18,  3.75it/s]
 19%|█▊        | 168/900 [01:02<02:03,  5.94it/s]
 21%|██        | 188/900 [01:02<01:09, 10.26it/s]
 29%|██▊       | 257/900 [01:13<01:28,  7.27it/s]
 29%|██▊       | 258/900 [01:14<01:37,  6.60it/s]
 29%|██▉       | 263/900 [01:15<01:46,  6.00it/s]
 30%|██▉       | 266/900 [01:17<01:57,  5.40it/s]
 30%|██▉       | 269/900 [01:18<02:09,  4.86it/s]
 30%|███       | 271/900 [01:18<02:10,  4.82it/s]
 30%|███       | 273/900 [01:19<02:32,  4.12it/s]
 31%|███       | 275/900 [01:20<02:40,  3.89it/s]
 31%|███       | 276/900 [01:20<02:47,  3.73it/s]
 31%|███       | 278/900 [01:21<02:37,  3.96it/s]
 31%|███       | 280/900 [01:21<02:20,  4.43it/s]
 31%|███       | 281/900 [01:21<02:37,  3.92it/s]
 31%|███▏      | 283/900 [01:22<02:20,  4.39it/s]
 32%|███▏      | 284/900 [01:22<02:53,  3.55it/s]
 32%|███▏      | 286/900 [01:23<02:24,  4.26it/s]
 32%|███▏      | 288/900 [01:23<02:28,  4.12it/s]
 32%|███▏      | 290/900 [01:24<02:28,  4.11it/s]
 32%|███▏      | 291/900 [01:24<03:17,  3.08it/s]
 32%|███▏      | 292/900 [01:25<04:14,  2.39it/s]
 33%|███▎      | 293/900 [01:26<05:05,  1.99it/s]
 33%|███▎      | 294/900 [01:26<04:44,  2.13it/s]
 33%|███▎      | 295/900 [01:27<04:36,  2.19it/s]
 33%|███▎      | 296/900 [01:27<04:37,  2.17it/s]
 36%|███▌      | 322/900 [01:27<00:26, 22.02it/s]
 37%|███▋      | 330/900 [01:27<00:21, 27.03it/s]
