Preparing samples...
Loading datasets for 30 subjects...
Saving images to: /root/.cache/mmmu/images
Processing samples...
Skipping 0 samples with large images, 0.0% of dataset
Samples have been prepared
Benchmark time: 184.4057857808657
answers saved to: ./answer_sglang.json
Evaluating...
answers saved to: ./answer_sglang.json
{'Accounting': {'acc': 0.3, 'num': 30},
 'Agriculture': {'acc': 0.2, 'num': 30},
 'Architecture_and_Engineering': {'acc': 0.267, 'num': 30},
 'Art': {'acc': 0.4, 'num': 30},
 'Art_Theory': {'acc': 0.5, 'num': 30},
 'Basic_Medical_Science': {'acc': 0.467, 'num': 30},
 'Biology': {'acc': 0.2, 'num': 30},
 'Chemistry': {'acc': 0.133, 'num': 30},
 'Clinical_Medicine': {'acc': 0.2, 'num': 30},
 'Computer_Science': {'acc': 0.267, 'num': 30},
 'Design': {'acc': 0.467, 'num': 30},
 'Diagnostics_and_Laboratory_Medicine': {'acc': 0.3, 'num': 30},
 'Economics': {'acc': 0.467, 'num': 30},
 'Electronics': {'acc': 0.167, 'num': 30},
 'Energy_and_Power': {'acc': 0.3, 'num': 30},
 'Finance': {'acc': 0.267, 'num': 30},
 'Geography': {'acc': 0.3, 'num': 30},
 'History': {'acc': 0.5, 'num': 30},
 'Literature': {'acc': 0.7, 'num': 30},
 'Manage': {'acc': 0.367, 'num': 30},
 'Marketing': {'acc': 0.3, 'num': 30},
 'Materials': {'acc': 0.233, 'num': 30},
 'Math': {'acc': 0.267, 'num': 30},
 'Mechanical_Engineering': {'acc': 0.3, 'num': 30},
 'Music': {'acc': 0.2, 'num': 30},
 'Overall': {'acc': 0.32, 'num': 900},
 'Overall-Art and Design': {'acc': 0.392, 'num': 120},
 'Overall-Business': {'acc': 0.34, 'num': 150},
 'Overall-Health and Medicine': {'acc': 0.32, 'num': 150},
 'Overall-Humanities and Social Science': {'acc': 0.475, 'num': 120},
 'Overall-Science': {'acc': 0.22, 'num': 150},
 'Overall-Tech and Engineering': {'acc': 0.248, 'num': 210},
 'Pharmacy': {'acc': 0.367, 'num': 30},
 'Physics': {'acc': 0.2, 'num': 30},
 'Psychology': {'acc': 0.333, 'num': 30},
 'Public_Health': {'acc': 0.267, 'num': 30},
 'Sociology': {'acc': 0.367, 'num': 30}}
eval out saved to ./val_sglang.json
Overall accuracy: 0.32

----STDERR----

Loading datasets:   0%|          | 0/30 [00:00<?, ?it/s]Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.

Loading datasets:   3%|▎         | 1/30 [00:05<02:45,  5.72s/it]
Loading datasets:  10%|█         | 3/30 [00:05<00:42,  1.56s/it]
Loading datasets:  20%|██        | 6/30 [00:06<00:14,  1.60it/s]
Loading datasets:  67%|██████▋   | 20/30 [00:06<00:01,  7.77it/s]
Loading datasets:  90%|█████████ | 27/30 [00:06<00:00, 10.74it/s]
Loading datasets:  90%|█████████ | 27/30 [00:19<00:00, 10.74it/s]
Loading datasets: 100%|██████████| 30/30 [00:21<00:00,  1.01it/s]
Loading datasets: 100%|██████████| 30/30 [00:21<00:00,  1.41it/s]

Processing samples:   0%|          | 0/900 [00:00<?, ?it/s]
Processing samples: 100%|██████████| 900/900 [00:00<00:00, 367634.75it/s]

  0%|          | 0/900 [00:00<?, ?it/s]
  0%|          | 1/900 [00:18<4:44:30, 18.99s/it]
  0%|          | 2/900 [00:20<2:10:53,  8.75s/it]
  0%|          | 3/900 [00:20<1:12:59,  4.88s/it]
  0%|          | 4/900 [00:22<53:03,  3.55s/it]  
  1%|          | 5/900 [00:23<40:29,  2.71s/it]
  1%|          | 6/900 [00:24<29:35,  1.99s/it]
  1%|          | 8/900 [00:24<17:27,  1.17s/it]
  1%|          | 9/900 [00:25<15:23,  1.04s/it]
  1%|          | 10/900 [00:25<12:58,  1.14it/s]
  1%|          | 11/900 [00:26<12:03,  1.23it/s]
  1%|▏         | 12/900 [00:26<09:28,  1.56it/s]
  1%|▏         | 13/900 [00:27<09:02,  1.63it/s]
  2%|▏         | 15/900 [00:27<06:32,  2.26it/s]
  4%|▎         | 32/900 [00:28<01:09, 12.44it/s]
  8%|▊         | 68/900 [00:28<00:22, 36.27it/s]
 14%|█▍        | 129/900 [00:37<01:25,  9.02it/s]
 15%|█▍        | 134/900 [00:42<02:05,  6.11it/s]
 15%|█▌        | 138/900 [00:47<03:11,  3.98it/s]
 16%|█▌        | 141/900 [00:48<03:11,  3.97it/s]
 16%|█▌        | 143/900 [00:48<03:01,  4.16it/s]
 16%|█▌        | 145/900 [00:49<02:55,  4.31it/s]
 16%|█▋        | 147/900 [00:50<03:17,  3.80it/s]
 16%|█▋        | 148/900 [00:50<03:20,  3.76it/s]
 17%|█▋        | 149/900 [00:50<03:22,  3.71it/s]
 17%|█▋        | 150/900 [00:50<03:13,  3.87it/s]
 17%|█▋        | 152/900 [00:51<02:58,  4.20it/s]
 17%|█▋        | 153/900 [00:51<03:02,  4.10it/s]
 17%|█▋        | 154/900 [00:51<03:09,  3.93it/s]
 17%|█▋        | 155/900 [00:51<02:56,  4.21it/s]
 17%|█▋        | 157/900 [00:52<02:56,  4.21it/s]
 18%|█▊        | 158/900 [00:53<03:52,  3.19it/s]
 18%|█▊        | 160/900 [00:53<03:23,  3.63it/s]
 20%|█▉        | 176/900 [00:53<00:44, 16.27it/s]
 22%|██▏       | 196/900 [00:54<00:29, 23.70it/s]
 29%|██▊       | 257/900 [01:05<01:34,  6.80it/s]
 29%|██▊       | 258/900 [01:06<01:36,  6.63it/s]
 29%|██▉       | 261/900 [01:09<02:26,  4.37it/s]
 29%|██▉       | 264/900 [01:10<02:18,  4.60it/s]
 30%|██▉       | 266/900 [01:12<03:04,  3.43it/s]
 30%|██▉       | 268/900 [01:13<03:18,  3.18it/s]
 30%|██▉       | 269/900 [01:14<03:21,  3.13it/s]
 30%|███       | 270/900 [01:14<03:25,  3.06it/s]
 30%|███       | 271/900 [01:14<03:24,  3.08it/s]
 30%|███       | 273/900 [01:14<02:45,  3.79it/s]
 30%|███       | 274/900 [01:15<03:34,  2.92it/s]
 31%|███       | 276/900 [01:15<02:47,  3.73it/s]
 31%|███       | 277/900 [01:16<02:54,  3.57it/s]
 31%|███       | 278/900 [01:16<02:55,  3.54it/s]
 31%|███▏      | 283/900 [01:16<01:26,  7.15it/s]
 32%|███▏      | 285/900 [01:17<01:28,  6.92it/s]
 32%|███▏      | 286/900 [01:17<02:00,  5.10it/s]
 32%|███▏      | 287/900 [01:17<02:22,  4.30it/s]
 32%|███▏      | 289/900 [01:18<02:19,  4.38it/s]
 32%|███▏      | 291/900 [01:18<02:25,  4.20it/s]
 33%|███▎      | 293/900 [01:19<02:05,  4.82it/s]
 33%|███▎      | 294/900 [01:19<02:16,  4.44it/s]
 33%|███▎      | 297/900 [01:20<02:34,  3.91it/s]
 33%|███▎      | 298/900 [01:20<02:36,  3.85it/s]
 33%|███▎      | 299/900 [01:20<02:37,  3.82it/s]
 34%|███▎      | 302/900 [01:21<02:51,  3.49it/s]
 34%|███▎      | 303/900 [01:22<02:38,  3.77it/s]
 34%|███▍      | 304/900 [01:22<03:12,  3.10it/s]
 34%|███▍      | 305/900 [01:23<04:31,  2.20it/s]
 34%|███▍      | 306/900 [01:24<06:12,  1.59it/s]
 34%|███▍      | 307/900 [01:24<04:59,  1.98it/s]
 35%|███▍      | 313/900 [01:24<01:42,  5.71it/s]
 38%|███▊      | 343/900 [01:25<00:20, 26.82it/s]
 43%|████▎     | 385/900 [01:32<01:04,  8.01it/s]
 43%|████▎     | 389/900 [01:36<01:38,  5.21it/s]
 44%|████▎     | 392/900 [01:37<01:43,  4.89it/s]
 44%|████▍     | 394/900 [01:37<01:38,  5.15it/s]
 44%|████▍     | 396/900 [01:41<02:48,  3.00it/s]
 44%|████▍     | 398/900 [01:42<03:00,  2.79it/s]
 44%|████▍     | 399/900 [01:42<03:01,  2.76it/s]
 44%|████▍     | 400/900 [01:43<03:03,  2.72it/s]
 45%|████▍     | 402/900 [01:43<02:46,  2.99it/s]
 45%|████▌     | 405/900 [01:44<02:52,  2.87it/s]
 45%|████▌     | 408/900 [01:45<02:12,  3.71it/s]
